date,product,region,customer_id,customer_type,salesperson,quantity,price,discount,revenue
2023-03-24,Product E,Central,CUST3710,returning,Robert Wilson,4,1559.5665106941549,0.09333294191163473,5656.030320576826
2023-03-24,Product A,West,CUST4931,returning,Mike Brown,4,109.85255250276307,0.04120965687081146,421.30226603096565
2023-03-25,Product A,East,CUST3630,returning,Robert Wilson,2,100.31589664013522,0.057362785794290785,189.12299469880986
2023-03-25,Product C,Central,CUST3670,returning,John Smith,3,460.9150732577137,0.01766823141763052,1358.314557238567
2023-03-25,Product D,East,CUST2854,returning,Robert Wilson,3,83.14709178167477,0.033645035181751014,241.04881486026017
2023-03-25,Product C,North,CUST3135,returning,John Smith,1,412.2597588898447,0.04702962226915748,392.87133815248137
2023-03-25,Product A,West,CUST1134,returning,John Smith,2,118.92578845707634,0.043005534519127434,227.62264271274216
2023-03-25,Product A,South,CUST1011,new,Mike Brown,2,111.77536900371425,0.07772042473508523,206.1762796996494
2023-03-25,Product A,Central,CUST4378,returning,Emily Davis,3,84.31413058249237,0.09336153778350942,229.32730108329378
2023-03-25,Product A,Central,CUST2403,returning,Mike Brown,3,80.4533037281795,0.09460756180688314,218.5254384694435
2023-03-25,Product B,South,CUST2212,returning,John Smith,3,260.50712534377436,0.011305296783451014,772.686044932678
2023-03-25,Product C,East,CUST3967,returning,Mike Brown,2,516.1474279594703,0.029376187302738634,1001.9699688798122
2023-03-25,Product A,South,CUST3360,new,Mike Brown,3,117.80489794979547,0.09115912278061267,321.1977203802976
2023-03-25,Product B,West,CUST4329,new,Emily Davis,2,201.78735308363161,0.05477399094691369,381.4693088652542
2023-03-25,Product A,North,CUST3323,returning,Sarah Johnson,3,108.75969901592244,0.0032063517094541583,325.23293150718905
2023-03-25,Product A,North,CUST4650,returning,Mike Brown,3,99.30022365528454,0.026120017127391294,290.11950033796415
2023-03-25,Product A,West,CUST2190,returning,Mike Brown,4,117.46262446632025,0.0771571439328831,433.59817537455274
2023-03-25,Product A,South,CUST3863,returning,Emily Davis,4,105.21603704143998,0.05200195462895238,398.97838982789136
2023-03-25,Product B,North,CUST4631,returning,John Smith,4,209.1850337229201,0.06471677720509855,782.5890100033315
2023-03-25,Product C,West,CUST1516,returning,John Smith,4,532.2530612530182,0.02491744972423665,2075.9626894347007
2023-03-26,Product B,North,CUST2937,returning,Robert Wilson,3,281.91073261776876,0.011159392476666719,836.2943403273073
2023-03-26,Product E,East,CUST2145,returning,Mike Brown,2,1340.403172296222,0.06370475535036275,2510.026232268482
2023-03-26,Product C,West,CUST2835,new,Robert Wilson,4,517.2919024749594,0.012897890792716526,2042.4797120355233
2023-03-26,Product B,West,CUST1569,returning,Sarah Johnson,1,204.8566653059296,0.036046302914925554,197.47233989417052
2023-03-26,Product E,East,CUST4526,returning,Mike Brown,1,1513.6384068341129,0.007356335421576566,1502.5035750064603
2023-03-26,Product C,North,CUST3888,new,Sarah Johnson,4,564.1152878667699,0.05492684933484426,2132.520849770518
2023-03-26,Product A,Central,CUST4159,returning,Sarah Johnson,4,96.18580113760397,0.07565385834953067,355.63589665241426
2023-03-26,Product C,East,CUST4304,new,Robert Wilson,2,490.14121165007714,0.06447567265900929,917.0780546620731
2023-03-26,Product A,Central,CUST4942,returning,Mike Brown,1,81.99231510333688,0.0982044622786384,73.940303887633
2023-03-26,Product A,North,CUST1236,new,Mike Brown,3,83.914280108658,0.02152438205009537,246.3242312524216
2023-03-26,Product C,West,CUST4863,new,Sarah Johnson,2,593.6224472812232,0.09055821375731322,1079.7301176183817
2023-03-26,Product D,Central,CUST3625,new,Sarah Johnson,2,65.41964706273511,0.04550154384644478,124.88590424698225
2023-03-26,Product B,North,CUST1562,new,John Smith,4,229.84506611477607,0.0909726837934197,835.7417743745556
2023-03-26,Product C,South,CUST3558,returning,Mike Brown,4,587.2693894942167,0.0008223131388891525,2347.145880636673
2023-03-26,Product A,East,CUST1588,returning,Robert Wilson,4,85.21362894276288,0.026833979127465747,331.70803280934865
2023-03-26,Product B,North,CUST4118,new,John Smith,1,207.01180457469897,0.012718118921688693,204.37900382592457
2023-03-26,Product A,East,CUST2225,returning,Emily Davis,2,105.71007655838187,0.018741128798377693,207.45790079662976
2023-03-26,Product B,South,CUST2013,new,Emily Davis,4,276.3615298961657,0.03389939701615733,1067.9721626968917
2023-03-26,Product D,West,CUST1652,new,Sarah Johnson,4,69.02067202881331,0.0872465523258539,251.9954254203434
2023-03-26,Product B,Central,CUST1654,new,John Smith,3,269.7646382779725,0.07813562183952004,746.0592315474297
2023-03-26,Product A,West,CUST1973,returning,Mike Brown,4,99.6832682155366,0.057832910270430415,375.6731788374569
2023-03-26,Product A,North,CUST4653,returning,Sarah Johnson,4,81.64911255996242,0.07249102718360843,302.9211380874427
2023-03-27,Product D,North,CUST4782,returning,John Smith,1,68.93939383986809,0.01782617814887735,67.71046792380298
2023-03-27,Product A,West,CUST3925,returning,Emily Davis,1,115.30968304828322,0.007145138060942236,114.48577944313975
2023-03-27,Product B,East,CUST3786,new,Emily Davis,4,221.93204012113821,0.06035812471230626,834.1465534634
2023-03-27,Product C,Central,CUST2019,returning,Robert Wilson,4,419.00804813032386,0.08218014592542004,1538.2956223641938
2023-03-27,Product A,North,CUST2123,new,John Smith,1,115.86986199630978,0.08608108626867375,105.89565840986612
2023-03-27,Product A,North,CUST4342,returning,Mike Brown,2,104.8333053109677,0.08432620428217644,191.98622118347853
2023-03-27,Product A,South,CUST3029,new,Robert Wilson,2,86.90436451609098,0.09416348520733687,157.44229334705406
2023-03-27,Product B,West,CUST3654,returning,Mike Brown,3,269.48275793281255,0.0031056876035155615,805.9374860164182
2023-03-27,Product C,South,CUST2427,new,Emily Davis,3,592.8108260262978,0.022012924419752666,1739.2839783533093
2023-03-27,Product C,Central,CUST3384,new,John Smith,3,526.6537834674978,0.04225393802238549,1513.2017614248218
2023-03-27,Product D,South,CUST1796,returning,Emily Davis,1,60.92349306712921,0.05739504229932586,57.426786605518636
2023-03-27,Product C,East,CUST1039,new,Sarah Johnson,2,479.08100210594154,0.026927042430520767,932.3615352691569
2023-03-27,Product A,East,CUST3853,returning,John Smith,1,114.17383931130863,0.018862051904263114,112.02028642810973
2023-03-27,Product A,Central,CUST4161,new,Mike Brown,3,105.34141174464682,0.08766842134606484,288.31888942388343
2023-03-27,Product B,South,CUST2304,new,John Smith,4,296.8691450213043,0.07730901416171121,1095.6739363387087
2023-03-27,Product A,West,CUST2643,returning,Sarah Johnson,1,80.4970237517573,0.07529861930391851,74.43570900517524
2023-03-27,Product A,Central,CUST2133,new,Robert Wilson,4,104.98389006080617,0.0006957587303291213,419.6433864110098
2023-03-27,Product E,Central,CUST2385,returning,Emily Davis,2,1211.9408902440468,0.032244529018485395,2345.7248540797673
2023-03-27,Product A,East,CUST1938,new,Sarah Johnson,3,105.67101617764045,0.09899806149891809,285.62937125829967
2023-03-27,Product C,North,CUST1792,new,Emily Davis,3,414.3629167527831,0.02068371106166085,1217.3770617240045
2023-03-27,Product C,North,CUST2380,returning,Emily Davis,3,587.33758533343,0.03186043712826544,1705.8742593685408
2023-03-28,Product C,North,CUST4968,returning,Mike Brown,4,567.1443193295742,0.08179847710772054,2083.011110832481
2023-03-28,Product B,North,CUST3397,returning,Mike Brown,2,295.31671767711674,0.055823175027966104,557.6624017150853
2023-03-28,Product B,South,CUST2783,new,Emily Davis,2,230.55764593278258,0.08725740192976446,420.87956950729085
2023-03-28,Product A,Central,CUST2677,returning,Emily Davis,1,86.63948886415506,0.014986279888655163,85.3410852346268
2023-03-28,Product C,East,CUST1817,returning,John Smith,3,586.4204730914443,0.07508113813744391,1627.174069633921
2023-03-28,Product B,South,CUST3569,returning,Sarah Johnson,2,253.8819367249669,0.07306369212628776,470.6647701273365
2023-03-28,Product B,East,CUST4292,returning,John Smith,2,278.9864621035539,0.04488316931806485,532.9293309750244
2023-03-28,Product E,Central,CUST1600,returning,Mike Brown,2,1386.3605828371979,0.034385357554257936,2677.3801569944226
2023-03-28,Product C,South,CUST3865,returning,Robert Wilson,2,439.70857177364036,0.019747358368568304,862.0509780581899
2023-03-28,Product B,West,CUST4655,returning,John Smith,3,258.47568083373045,0.08073456212003687,712.8232797688225
2023-03-28,Product D,West,CUST2098,returning,Emily Davis,2,66.13450383587471,0.013087633345768701,130.5379193963329
2023-03-28,Product E,Central,CUST1488,new,Robert Wilson,1,1759.2803492389696,0.003558214579346264,1753.0204522511501
2023-03-28,Product C,South,CUST4545,new,Sarah Johnson,3,565.0385869611381,0.06631478293998226,1582.7045271422876
2023-03-28,Product B,East,CUST2252,returning,John Smith,2,259.5947950792614,0.051146754004261746,492.6347279091114
2023-03-28,Product A,West,CUST4814,returning,Mike Brown,2,104.90504109447679,0.03769499716862721,201.90129173489152
2023-03-28,Product A,Central,CUST2189,returning,Emily Davis,2,80.12697192738013,0.05626541196713092,151.23718968441472
2023-04-01,Product D,East,CUST1777,returning,John Smith,3,83.54561137067364,0.07416088339433384,232.04938508311434
2023-04-01,Product B,North,CUST1517,returning,Sarah Johnson,4,274.3865280888171,0.07804396399111774,1011.8892630840227
2023-04-01,Product A,East,CUST4652,returning,Sarah Johnson,3,101.62117004355741,0.007171052088493269,302.6773180196443
2023-04-01,Product A,North,CUST3871,returning,John Smith,2,80.81241871333405,0.04919403826093567,153.67385899038308
2023-04-01,Product D,West,CUST4217,returning,Mike Brown,3,71.65100633014643,0.07246108241431164,199.37729056616797
2023-04-01,Product A,South,CUST4309,returning,Mike Brown,4,83.67751743683351,0.057226778886444854,315.5556905948368
2023-04-01,Product B,East,CUST3281,returning,Robert Wilson,2,261.21498216133904,0.07454524135070205,483.48529654340535
2023-04-01,Product D,West,CUST1736,new,Sarah Johnson,4,63.04716430933984,0.011153334035167651,249.3759129033107
2023-04-01,Product A,East,CUST3490,returning,John Smith,3,95.12619274242967,0.024684890529825133,278.33403926419123
2023-04-01,Product C,North,CUST2731,returning,Sarah Johnson,4,594.9473888203231,0.07692312035414378,2196.728716902855
2023-04-01,Product C,Central,CUST2796,returning,John Smith,1,433.67705966061095,0.0023085480551770176,432.6758953279566
2023-04-01,Product A,East,CUST1832,returning,John Smith,4,88.37679267201123,0.07760221784402446,326.07423021888656
2023-04-01,Product A,North,CUST4947,returning,Emily Davis,3,86.49090290236299,0.004278326824726786,258.3625996571429
2023-04-01,Product C,North,CUST2339,returning,Mike Brown,1,592.595188472897,0.07543621991839426,547.8920475126732
2023-04-01,Product A,Central,CUST2812,new,John Smith,4,114.72593749016755,0.03231897848317934,444.072449539841
2023-04-01,Product A,East,CUST2320,new,Sarah Johnson,3,88.15545901842096,0.053832932925982305,250.22937631806934
2023-04-02,Product A,West,CUST1457,new,Robert Wilson,1,99.97062698595002,0.06817968112843865,93.15466151583786
2023-04-02,Product B,West,CUST1285,returning,Emily Davis,1,241.1160965846349,0.09021941183826758,219.36274416603024
2023-04-02,Product D,South,CUST2470,new,John Smith,1,82.98668454012137,0.07125779432472608,77.07323644147047
2023-04-02,Product E,Central,CUST3182,returning,Emily Davis,2,1674.3552771902475,0.0860870123554672,3060.430067510658
2023-04-02,Product A,North,CUST1961,returning,Robert Wilson,1,92.38277408952926,0.0578718010590238,87.0364165661393
2023-04-02,Product A,East,CUST1253,new,John Smith,1,81.03929174903122,0.05519012184951724,76.56672336280361
2023-04-02,Product A,South,CUST4111,returning,Mike Brown,2,110.4898706006686,0.09390813048870202,200.2279468292424
2023-04-02,Product C,East,CUST3170,returning,Mike Brown,2,463.55210136499085,0.011355454384349385,916.5765132463428
2023-04-02,Product B,Central,CUST4602,returning,Emily Davis,4,240.45192467506254,0.08889916385563323,876.3037984958871
2023-04-02,Product B,North,CUST2152,returning,Emily Davis,2,250.0755274740986,0.05514902953513369,472.56820964683084
2023-04-02,Product C,North,CUST3731,new,John Smith,2,473.5805850572551,0.011057918706865944,936.687538893084
2023-04-02,Product A,North,CUST3910,new,John Smith,1,107.18962231425482,0.036006549355072824,103.33009388804498
2023-04-03,Product A,Central,CUST1641,returning,Robert Wilson,3,95.73741957747441,0.08400084989239989,263.08618489938385
2023-04-03,Product A,West,CUST4756,returning,Sarah Johnson,2,96.05774197040016,0.04935727932689811,182.63318633691202
2023-04-03,Product A,South,CUST1929,returning,Mike Brown,2,85.43791925488806,0.09095255593623297,155.334244249565
2023-04-03,Product B,South,CUST2271,returning,John Smith,3,218.81469272094088,0.07543759555249097,606.9235152915478
2023-04-03,Product D,South,CUST1578,returning,Sarah Johnson,1,72.12584638826644,0.0988389878639863,64.99700073241684
2023-04-03,Product B,East,CUST4789,new,Emily Davis,2,295.79820536090995,0.08262691498625811,542.7146243869327
2023-04-03,Product A,East,CUST4342,returning,John Smith,3,116.84633975736467,0.05114867692088335,332.6094122271824
2023-04-03,Product A,Central,CUST3743,new,Sarah Johnson,1,97.2282132679362,0.06962634753005331,90.45856790121672
2023-04-03,Product B,East,CUST3441,returning,John Smith,4,222.78007557128564,0.03834628345476925,856.9491505814168
2023-04-03,Product B,West,CUST2971,returning,Mike Brown,4,244.41442022201196,0.045606993010401276,933.0696538692215
2023-04-03,Product D,South,CUST4883,new,John Smith,1,60.32897748169342,0.01966007968148903,59.142904977300574
2023-04-03,Product C,East,CUST2310,new,Robert Wilson,2,537.6334235097837,0.009766631812612293,1064.7651116244188
2023-04-03,Product C,South,CUST1630,returning,Robert Wilson,2,452.02319660307984,0.04462622518098987,863.7022152888799
2023-04-03,Product E,West,CUST3636,returning,Emily Davis,3,1760.9470767091252,0.06929091515680809,4916.788326663732
2023-04-03,Product A,South,CUST1836,returning,Sarah Johnson,3,95.0458924004196,0.01936334253802138,279.6164586871151
2023-04-03,Product D,West,CUST3418,returning,Sarah Johnson,3,87.72650286730637,0.053923052733648315,248.98806608116217
2023-04-03,Product B,North,CUST4315,returning,Robert Wilson,2,282.6363184856465,0.06218819638903936,530.119351209972
2023-04-03,Product C,South,CUST3289,new,John Smith,1,490.9920634786022,0.06399306874505248,459.5719746071408
2023-04-04,Product C,West,CUST1726,new,John Smith,2,473.98561906113173,0.019280190266645927,929.6941722839583
2023-04-04,Product B,South,CUST1780,new,Robert Wilson,3,281.78766378880897,0.006504595773714062,839.8642468255306
2023-04-04,Product A,West,CUST4174,returning,John Smith,2,97.69883707974074,0.0465631921559137,186.29933471077493
2023-04-04,Product B,Central,CUST1422,returning,John Smith,2,224.3369713406376,0.09424291093454872,406.38960426251094
2023-04-04,Product B,North,CUST2584,new,Sarah Johnson,4,211.6053459384569,0.02823660675520572,822.5213159915737
2023-04-04,Product B,North,CUST4238,new,Emily Davis,4,223.0550649070367,0.09050881233882643,811.4664635845638
2023-04-04,Product A,Central,CUST4101,new,Sarah Johnson,3,107.39214782583424,0.09600126572527187,291.24709711679594
2023-04-04,Product A,North,CUST4831,returning,Robert Wilson,3,87.66797084646538,0.06724062935955757,245.31936393622112
2023-04-04,Product D,North,CUST2000,returning,Sarah Johnson,2,70.65801654172,0.0883368298030912,128.83262272050015
2023-04-04,Product C,South,CUST3205,new,John Smith,4,597.1489404020058,0.07651115104398498,2205.8415505086095
2023-04-04,Product E,North,CUST4145,returning,John Smith,2,1356.4850563156658,0.09607378388994714,2452.3248083305034
2023-04-04,Product A,Central,CUST4716,returning,Mike Brown,2,98.74319217500556,0.08711381501621551,180.282591995523
2023-04-04,Product D,West,CUST2975,returning,John Smith,2,78.1832879955892,0.04603372316027352,149.1684403204806
2023-04-04,Product A,South,CUST3746,new,Emily Davis,4,118.94992856471842,0.021185890286408427,465.7194737142807
2023-04-04,Product B,Central,CUST3958,returning,John Smith,1,205.4366178440184,0.0998750034391317,184.9186349303235
2023-04-04,Product A,West,CUST2029,returning,John Smith,4,80.10110199327636,0.01786079093236528,314.68173182848955
2023-04-04,Product D,Central,CUST3900,returning,Sarah Johnson,4,71.1455872573072,0.05846220089133536,267.9450385701539
2023-04-04,Product D,Central,CUST2004,returning,Emily Davis,2,70.25129061390685,0.06481680489795436,131.3956528327115
